lead_id,ad_id,lead_date,lead_source,utm_medium,utm_campaign,email,phone,is_mql,converted_to_customer,became_buyer,order_id,customer_id,funnel_stage
10934,570,2023-01-26,Instagram,email,Campaign_9,user_10934@example.com,300-2827938,0,0,0,,,Raw Lead
10935,85,2023-01-27,Instagram,referral,Campaign_40,user_10935@example.com,300-3194968,0,0,0,,,Raw Lead
10936,513,2023-01-30,TikTok,referral,Campaign_59,user_10936@example.com,300-9712269,1,0,0,,,MQL
10937,681,2023-01-23,Instagram,paid_search,Campaign_14,user_10937@example.com,300-6524388,1,1,1,473,823.0,Customer (Buyer)
10938,250,2023-04-20,TikTok,email,Campaign_4,user_10938@example.com,300-7342220,0,0,0,,,Raw Lead
10939,393,2023-03-04,Facebook,paid_search,Campaign_25,user_10939@example.com,300-8914528,0,0,0,,,Raw Lead
10940,44,2023-02-12,Google,referral,Campaign_14,user_10940@example.com,300-3852802,1,0,0,,,MQL
10941,310,2023-06-16,Email,paid_social,Campaign_40,user_10941@example.com,300-7836526,0,0,0,,,Raw Lead
10942,314,2023-06-01,Email,email,Campaign_43,user_10942@example.com,300-4345297,1,0,0,,,MQL
10943,395,2023-01-06,Google,paid_search,Campaign_11,user_10943@example.com,300-7723774,0,0,0,,,Raw Lead
10944,399,2023-06-22,TikTok,paid_social,Campaign_59,user_10944@example.com,300-1001433,0,0,0,,,Raw Lead
10945,90,2023-01-23,TikTok,paid_social,Campaign_12,user_10945@example.com,300-6905767,1,1,1,143,664.0,Customer (Buyer)
10946,595,2023-04-09,Instagram,referral,Campaign_13,user_10946@example.com,300-3864330,1,0,0,,,MQL
10947,668,2023-02-22,Instagram,paid_social,Campaign_16,user_10947@example.com,300-6975100,1,0,0,,,MQL
10948,245,2023-04-02,Google,paid_search,Campaign_33,user_10948@example.com,300-1510560,1,1,0,,,Customer (No Purchase Yet)
10949,356,2023-01-14,TikTok,referral,Campaign_3,user_10949@example.com,300-8240506,1,1,1,1589,87.0,Customer (Buyer)
10950,26,2023-02-23,Facebook,email,Campaign_1,user_10950@example.com,300-3136694,1,1,0,,,Customer (No Purchase Yet)
10951,94,2023-02-20,Email,paid_social,Campaign_54,user_10951@example.com,300-9689138,0,0,0,,,Raw Lead
10952,501,2023-06-14,Email,paid_search,Campaign_1,user_10952@example.com,300-4899928,0,0,0,,,Raw Lead
10953,139,2023-02-22,Email,paid_search,Campaign_25,user_10953@example.com,300-6434164,1,0,0,,,MQL
10954,296,2023-05-18,Google,paid_social,Campaign_53,user_10954@example.com,300-4599915,1,1,1,281,254.0,Customer (Buyer)
10955,371,2023-06-09,Facebook,paid_social,Campaign_54,user_10955@example.com,300-5727690,0,0,0,,,Raw Lead
10956,270,2023-03-13,Instagram,email,Campaign_38,user_10956@example.com,300-8499178,0,0,0,,,Raw Lead
10957,250,2023-01-20,Google,paid_search,Campaign_22,user_10957@example.com,300-7663735,0,0,0,,,Raw Lead
10958,281,2023-03-04,TikTok,email,Campaign_9,user_10958@example.com,300-3080634,1,0,0,,,MQL
10959,319,2023-02-13,Email,referral,Campaign_56,user_10959@example.com,300-6242729,1,1,1,1593,178.0,Customer (Buyer)
10960,276,2023-03-12,TikTok,paid_social,Campaign_45,user_10960@example.com,300-8062829,0,0,0,,,Raw Lead
10961,511,2023-05-11,Instagram,paid_social,Campaign_11,user_10961@example.com,300-3349342,1,0,0,,,MQL
10962,567,2023-06-19,TikTok,paid_search,Campaign_2,user_10962@example.com,300-1995698,1,0,0,,,MQL
10963,444,2023-03-26,Instagram,email,Campaign_10,user_10963@example.com,300-2774175,0,0,0,,,Raw Lead
10964,129,2023-03-25,Google,referral,Campaign_5,user_10964@example.com,300-7126915,1,1,1,653,695.0,Customer (Buyer)
10965,582,2023-04-08,Email,paid_search,Campaign_51,user_10965@example.com,300-7205957,0,0,0,,,Raw Lead
10966,326,2023-04-17,Google,paid_search,Campaign_24,user_10966@example.com,300-9459447,1,1,0,,,Customer (No Purchase Yet)
10967,550,2023-05-07,Google,email,Campaign_8,user_10967@example.com,300-9726462,1,0,0,,,MQL
10968,347,2023-05-30,Google,email,Campaign_42,user_10968@example.com,300-9700764,1,0,0,,,MQL
10969,682,2023-02-14,Instagram,paid_search,Campaign_34,user_10969@example.com,300-5604145,1,0,0,,,MQL
10970,69,2023-04-11,TikTok,email,Campaign_24,user_10970@example.com,300-2810819,0,0,0,,,Raw Lead
10971,437,2023-05-15,Instagram,email,Campaign_48,user_10971@example.com,300-7751171,1,0,0,,,MQL
10972,83,2023-01-15,Instagram,paid_search,Campaign_12,user_10972@example.com,300-1291852,0,0,0,,,Raw Lead
10973,239,2023-04-26,TikTok,paid_search,Campaign_52,user_10973@example.com,300-6961987,1,1,0,,,Customer (No Purchase Yet)
10974,361,2023-03-15,Email,paid_social,Campaign_23,user_10974@example.com,300-5507894,0,0,0,,,Raw Lead
10975,199,2023-04-28,Facebook,paid_search,Campaign_48,user_10975@example.com,300-2016462,1,0,0,,,MQL
10976,445,2023-06-23,Instagram,referral,Campaign_56,user_10976@example.com,300-6402539,0,0,0,,,Raw Lead
10977,203,2023-01-18,Facebook,email,Campaign_5,user_10977@example.com,300-3251314,0,0,0,,,Raw Lead
10978,203,2023-06-22,Instagram,email,Campaign_37,user_10978@example.com,300-8702916,0,0,0,,,Raw Lead
10979,366,2023-01-24,Google,paid_social,Campaign_19,user_10979@example.com,300-5229736,0,0,0,,,Raw Lead
10980,591,2023-04-20,Email,paid_social,Campaign_50,user_10980@example.com,300-4255510,0,0,0,,,Raw Lead
10981,70,2023-03-19,Email,paid_social,Campaign_13,user_10981@example.com,300-3301182,0,0,0,,,Raw Lead
10982,153,2023-06-01,Google,email,Campaign_35,user_10982@example.com,300-4310417,0,0,0,,,Raw Lead
10983,497,2023-06-10,Google,paid_search,Campaign_8,user_10983@example.com,300-4938750,0,0,0,,,Raw Lead
10984,67,2023-05-28,Facebook,email,Campaign_12,user_10984@example.com,300-6550681,0,0,0,,,Raw Lead
10985,662,2023-04-06,Facebook,referral,Campaign_21,user_10985@example.com,300-5070621,0,0,0,,,Raw Lead
10986,321,2023-03-27,TikTok,email,Campaign_49,user_10986@example.com,300-6041714,1,0,0,,,MQL
10987,425,2023-04-17,Google,email,Campaign_28,user_10987@example.com,300-5123333,0,0,0,,,Raw Lead
10988,645,2023-01-31,Google,referral,Campaign_12,user_10988@example.com,300-3178863,0,0,0,,,Raw Lead
10989,116,2023-02-14,Google,paid_search,Campaign_5,user_10989@example.com,300-4005904,0,0,0,,,Raw Lead
10990,37,2023-04-19,Email,paid_search,Campaign_41,user_10990@example.com,300-6774107,1,0,0,,,MQL
10991,262,2023-04-20,Google,referral,Campaign_59,user_10991@example.com,300-8676146,0,0,0,,,Raw Lead
10992,141,2023-02-15,Google,paid_social,Campaign_13,user_10992@example.com,300-1950192,1,0,0,,,MQL
10993,282,2023-01-15,TikTok,paid_social,Campaign_54,user_10993@example.com,300-2578851,0,0,0,,,Raw Lead
10994,455,2023-06-29,TikTok,paid_search,Campaign_49,user_10994@example.com,300-9332031,0,0,0,,,Raw Lead
10995,42,2023-04-25,Instagram,paid_search,Campaign_58,user_10995@example.com,300-7907592,0,0,0,,,Raw Lead
10996,86,2023-03-26,TikTok,paid_search,Campaign_15,user_10996@example.com,300-7386002,1,1,0,,,Customer (No Purchase Yet)
10997,159,2023-02-02,Google,email,Campaign_45,user_10997@example.com,300-5647693,1,0,0,,,MQL
10998,260,2023-02-09,TikTok,email,Campaign_32,user_10998@example.com,300-3593441,0,0,0,,,Raw Lead
10999,494,2023-05-19,Facebook,paid_search,Campaign_8,user_10999@example.com,300-9738876,0,0,0,,,Raw Lead
11000,556,2023-03-06,Email,paid_social,Campaign_41,user_11000@example.com,300-3779006,1,0,0,,,MQL
11001,549,2023-06-16,Facebook,paid_search,Campaign_17,user_11001@example.com,300-6010337,0,0,0,,,Raw Lead
11002,44,2023-03-04,Facebook,email,Campaign_54,user_11002@example.com,300-2423020,0,0,0,,,Raw Lead
11003,30,2023-01-03,Email,paid_social,Campaign_18,user_11003@example.com,300-8547244,1,1,0,,,Customer (No Purchase Yet)
11004,236,2023-03-18,TikTok,paid_search,Campaign_54,user_11004@example.com,300-9445130,0,0,0,,,Raw Lead
11005,543,2023-02-07,TikTok,paid_social,Campaign_23,user_11005@example.com,300-6892645,1,1,1,1601,984.0,Customer (Buyer)
11006,270,2023-04-06,Email,email,Campaign_38,user_11006@example.com,300-3439802,1,1,1,377,256.0,Customer (Buyer)
11007,443,2023-03-13,Email,referral,Campaign_4,user_11007@example.com,300-9955179,1,1,1,1349,947.0,Customer (Buyer)
11008,82,2023-05-21,Facebook,paid_social,Campaign_60,user_11008@example.com,300-3212474,1,0,0,,,MQL
11009,44,2023-06-14,Google,referral,Campaign_56,user_11009@example.com,300-2949044,1,0,0,,,MQL
11010,248,2023-04-02,TikTok,email,Campaign_23,user_11010@example.com,300-5831553,0,0,0,,,Raw Lead
11011,172,2023-04-28,TikTok,paid_social,Campaign_8,user_11011@example.com,300-2651292,0,0,0,,,Raw Lead
11012,134,2023-02-27,Facebook,referral,Campaign_31,user_11012@example.com,300-3295213,0,0,0,,,Raw Lead
11013,30,2023-03-19,Instagram,paid_social,Campaign_40,user_11013@example.com,300-5048845,0,0,0,,,Raw Lead
11014,234,2023-03-13,Facebook,email,Campaign_13,user_11014@example.com,300-5446788,1,1,1,1510,25.0,Customer (Buyer)
11015,436,2023-02-12,Facebook,paid_search,Campaign_31,user_11015@example.com,300-9142140,1,0,0,,,MQL
11016,316,2023-02-12,Google,referral,Campaign_49,user_11016@example.com,300-7827449,0,0,0,,,Raw Lead
11017,472,2023-05-17,Instagram,paid_social,Campaign_45,user_11017@example.com,300-7849570,1,0,0,,,MQL
11018,594,2023-05-04,Google,paid_social,Campaign_57,user_11018@example.com,300-6277290,0,0,0,,,Raw Lead
11019,529,2023-01-27,TikTok,paid_social,Campaign_39,user_11019@example.com,300-7525095,1,0,0,,,MQL
11020,103,2023-04-07,Facebook,paid_social,Campaign_18,user_11020@example.com,300-9683100,1,0,0,,,MQL
11021,28,2023-05-27,Facebook,email,Campaign_36,user_11021@example.com,300-1240796,1,1,1,737,29.0,Customer (Buyer)
11022,84,2023-03-13,Facebook,paid_search,Campaign_27,user_11022@example.com,300-1120996,0,0,0,,,Raw Lead
11023,223,2023-03-01,Google,email,Campaign_2,user_11023@example.com,300-1073783,1,0,0,,,MQL
11024,295,2023-06-18,Google,paid_search,Campaign_26,user_11024@example.com,300-6698626,0,0,0,,,Raw Lead
11025,32,2023-02-27,Google,referral,Campaign_2,user_11025@example.com,300-6413428,1,0,0,,,MQL
11026,116,2023-02-10,TikTok,referral,Campaign_40,user_11026@example.com,300-3024460,0,0,0,,,Raw Lead
11027,86,2023-02-12,Instagram,referral,Campaign_48,user_11027@example.com,300-6416164,0,0,0,,,Raw Lead
11028,616,2023-05-31,Google,paid_social,Campaign_33,user_11028@example.com,300-8143558,0,0,0,,,Raw Lead
11029,578,2023-03-08,Facebook,paid_search,Campaign_16,user_11029@example.com,300-6246284,1,1,0,,,Customer (No Purchase Yet)
11030,500,2023-05-30,Email,paid_search,Campaign_4,user_11030@example.com,300-2295551,1,0,0,,,MQL
11031,695,2023-02-13,Instagram,referral,Campaign_55,user_11031@example.com,300-3927034,1,0,0,,,MQL
11032,103,2023-05-05,Facebook,referral,Campaign_32,user_11032@example.com,300-8949866,0,0,0,,,Raw Lead
11033,656,2023-01-07,Email,referral,Campaign_17,user_11033@example.com,300-3937045,1,1,1,98,699.0,Customer (Buyer)
11034,86,2023-04-19,Google,email,Campaign_59,user_11034@example.com,300-6848365,1,0,0,,,MQL
11035,131,2023-06-06,Email,referral,Campaign_7,user_11035@example.com,300-5984561,0,0,0,,,Raw Lead
11036,250,2023-06-07,Facebook,paid_social,Campaign_15,user_11036@example.com,300-2859751,0,0,0,,,Raw Lead
11037,148,2023-01-24,Instagram,email,Campaign_19,user_11037@example.com,300-2966956,1,0,0,,,MQL
11038,1,2023-02-17,Instagram,paid_search,Campaign_56,user_11038@example.com,300-5650194,0,0,0,,,Raw Lead
11039,46,2023-03-15,Email,paid_search,Campaign_3,user_11039@example.com,300-9266415,0,0,0,,,Raw Lead
11040,665,2023-02-02,Facebook,email,Campaign_3,user_11040@example.com,300-1194227,1,1,0,,,Customer (No Purchase Yet)
11041,608,2023-04-19,Email,paid_search,Campaign_5,user_11041@example.com,300-3721384,0,0,0,,,Raw Lead
11042,240,2023-04-17,TikTok,paid_social,Campaign_49,user_11042@example.com,300-2275258,1,0,0,,,MQL
11043,496,2023-06-02,Email,paid_search,Campaign_20,user_11043@example.com,300-5478991,0,0,0,,,Raw Lead
11044,488,2023-02-21,Email,paid_social,Campaign_3,user_11044@example.com,300-5297389,0,0,0,,,Raw Lead
11045,106,2023-05-18,Instagram,paid_social,Campaign_47,user_11045@example.com,300-3494273,0,0,0,,,Raw Lead
11046,232,2023-01-19,TikTok,paid_search,Campaign_23,user_11046@example.com,300-2052608,1,1,1,1952,748.0,Customer (Buyer)
11047,548,2023-06-08,Google,paid_social,Campaign_16,user_11047@example.com,300-3855939,0,0,0,,,Raw Lead
11048,163,2023-05-04,Instagram,paid_social,Campaign_10,user_11048@example.com,300-2094554,1,0,0,,,MQL
11049,485,2023-04-27,Facebook,referral,Campaign_36,user_11049@example.com,300-5683254,1,0,0,,,MQL
11050,570,2023-03-02,TikTok,referral,Campaign_15,user_11050@example.com,300-8995153,1,0,0,,,MQL
11051,73,2023-05-28,Google,paid_search,Campaign_58,user_11051@example.com,300-5096826,0,0,0,,,Raw Lead
11052,340,2023-04-23,Instagram,paid_search,Campaign_44,user_11052@example.com,300-8084904,0,0,0,,,Raw Lead
11053,226,2023-01-17,Instagram,email,Campaign_10,user_11053@example.com,300-3468025,0,0,0,,,Raw Lead
11054,367,2023-06-16,Google,paid_social,Campaign_45,user_11054@example.com,300-5976466,1,1,1,1403,130.0,Customer (Buyer)
11055,166,2023-03-12,Facebook,email,Campaign_49,user_11055@example.com,300-4397047,0,0,0,,,Raw Lead
11056,442,2023-03-17,Google,email,Campaign_3,user_11056@example.com,300-4223370,1,0,0,,,MQL
11057,511,2023-04-20,Google,referral,Campaign_14,user_11057@example.com,300-4546294,1,0,0,,,MQL
11058,377,2023-03-10,Facebook,referral,Campaign_20,user_11058@example.com,300-8333394,1,0,0,,,MQL
11059,566,2023-01-14,TikTok,email,Campaign_29,user_11059@example.com,300-1525874,0,0,0,,,Raw Lead
11060,106,2023-05-08,Facebook,paid_social,Campaign_4,user_11060@example.com,300-2972338,0,0,0,,,Raw Lead
11061,236,2023-02-05,Email,paid_social,Campaign_48,user_11061@example.com,300-6727430,0,0,0,,,Raw Lead
11062,223,2023-02-10,TikTok,paid_social,Campaign_38,user_11062@example.com,300-4637907,0,0,0,,,Raw Lead
11063,643,2023-03-10,Email,paid_search,Campaign_52,user_11063@example.com,300-2003027,0,0,0,,,Raw Lead
11064,139,2023-01-19,TikTok,paid_social,Campaign_38,user_11064@example.com,300-7077927,1,0,0,,,MQL
11065,644,2023-02-05,Email,email,Campaign_51,user_11065@example.com,300-6642949,1,0,0,,,MQL
11066,517,2023-03-22,Facebook,email,Campaign_39,user_11066@example.com,300-2518394,0,0,0,,,Raw Lead
11067,561,2023-04-13,Instagram,paid_search,Campaign_54,user_11067@example.com,300-1420473,0,0,0,,,Raw Lead
11068,422,2023-06-02,Google,paid_search,Campaign_50,user_11068@example.com,300-9221609,0,0,0,,,Raw Lead
11069,287,2023-06-16,Google,email,Campaign_11,user_11069@example.com,300-3599721,0,0,0,,,Raw Lead
11070,488,2023-04-03,Facebook,referral,Campaign_7,user_11070@example.com,300-1515493,0,0,0,,,Raw Lead
11071,578,2023-01-21,Instagram,email,Campaign_47,user_11071@example.com,300-3471390,1,0,0,,,MQL
11072,286,2023-02-04,Email,referral,Campaign_26,user_11072@example.com,300-9707128,1,1,1,308,896.0,Customer (Buyer)
11073,261,2023-02-17,Google,paid_search,Campaign_55,user_11073@example.com,300-1946045,1,0,0,,,MQL
11074,641,2023-01-03,Email,referral,Campaign_45,user_11074@example.com,300-8191751,1,0,0,,,MQL
11075,680,2023-03-19,Instagram,referral,Campaign_58,user_11075@example.com,300-9634753,0,0,0,,,Raw Lead
11076,492,2023-06-01,Email,email,Campaign_59,user_11076@example.com,300-3700653,1,0,0,,,MQL
11077,372,2023-06-13,TikTok,email,Campaign_54,user_11077@example.com,300-9612217,1,0,0,,,MQL
11078,120,2023-05-15,Email,paid_search,Campaign_26,user_11078@example.com,300-5752104,0,0,0,,,Raw Lead
11079,148,2023-05-09,TikTok,paid_search,Campaign_30,user_11079@example.com,300-4101099,1,0,0,,,MQL
11080,555,2023-01-20,Instagram,paid_search,Campaign_10,user_11080@example.com,300-8315607,1,0,0,,,MQL
11081,109,2023-04-18,TikTok,paid_social,Campaign_50,user_11081@example.com,300-1817448,0,0,0,,,Raw Lead
11082,670,2023-03-04,Email,paid_social,Campaign_44,user_11082@example.com,300-5861528,0,0,0,,,Raw Lead
11083,397,2023-04-25,Instagram,paid_search,Campaign_4,user_11083@example.com,300-5915865,0,0,0,,,Raw Lead
11084,470,2023-01-19,Facebook,email,Campaign_54,user_11084@example.com,300-5231591,1,0,0,,,MQL
11085,224,2023-01-07,Facebook,referral,Campaign_30,user_11085@example.com,300-6452246,0,0,0,,,Raw Lead
11086,222,2023-01-26,Instagram,referral,Campaign_54,user_11086@example.com,300-7070367,1,0,0,,,MQL
11087,276,2023-04-22,Instagram,email,Campaign_37,user_11087@example.com,300-4100775,0,0,0,,,Raw Lead
11088,193,2023-06-27,TikTok,paid_social,Campaign_53,user_11088@example.com,300-9913547,1,0,0,,,MQL
11089,509,2023-06-18,Email,paid_search,Campaign_12,user_11089@example.com,300-3521202,1,1,1,1902,131.0,Customer (Buyer)
11090,72,2023-04-01,Google,paid_social,Campaign_23,user_11090@example.com,300-1295008,0,0,0,,,Raw Lead
11091,355,2023-03-17,TikTok,paid_search,Campaign_42,user_11091@example.com,300-2471247,0,0,0,,,Raw Lead
11092,449,2023-02-11,Email,email,Campaign_45,user_11092@example.com,300-2960693,1,0,0,,,MQL
11093,655,2023-04-22,TikTok,referral,Campaign_51,user_11093@example.com,300-5550190,1,0,0,,,MQL
11094,129,2023-04-24,Instagram,referral,Campaign_47,user_11094@example.com,300-2679463,0,0,0,,,Raw Lead
11095,358,2023-01-13,Email,referral,Campaign_8,user_11095@example.com,300-2517657,0,0,0,,,Raw Lead
11096,590,2023-04-30,Email,paid_social,Campaign_28,user_11096@example.com,300-5837499,1,1,1,1429,141.0,Customer (Buyer)
11097,49,2023-05-03,Instagram,paid_social,Campaign_21,user_11097@example.com,300-4297083,0,0,0,,,Raw Lead
11098,482,2023-01-11,Facebook,email,Campaign_25,user_11098@example.com,300-3408496,0,0,0,,,Raw Lead
11099,78,2023-06-16,TikTok,paid_search,Campaign_14,user_11099@example.com,300-6129898,0,0,0,,,Raw Lead
11100,199,2023-06-23,TikTok,paid_search,Campaign_33,user_11100@example.com,300-5350006,1,0,0,,,MQL
11101,38,2023-06-02,TikTok,email,Campaign_42,user_11101@example.com,300-2974293,0,0,0,,,Raw Lead
11102,519,2023-02-13,Facebook,referral,Campaign_26,user_11102@example.com,300-9835004,1,1,1,445,125.0,Customer (Buyer)
11103,194,2023-05-13,Email,email,Campaign_33,user_11103@example.com,300-9660076,0,0,0,,,Raw Lead
11104,575,2023-02-23,Facebook,paid_search,Campaign_45,user_11104@example.com,300-7479965,1,0,0,,,MQL
11105,27,2023-05-25,Instagram,paid_social,Campaign_50,user_11105@example.com,300-7407599,1,1,0,,,Customer (No Purchase Yet)
11106,49,2023-01-10,Email,email,Campaign_14,user_11106@example.com,300-5229116,1,0,0,,,MQL
11107,331,2023-05-08,TikTok,paid_social,Campaign_55,user_11107@example.com,300-7280035,1,0,0,,,MQL
11108,374,2023-05-31,Instagram,referral,Campaign_18,user_11108@example.com,300-7281634,1,0,0,,,MQL
11109,68,2023-04-25,Facebook,email,Campaign_26,user_11109@example.com,300-1151300,0,0,0,,,Raw Lead
11110,670,2023-06-06,Email,referral,Campaign_17,user_11110@example.com,300-3570599,0,0,0,,,Raw Lead
11111,222,2023-05-30,Google,paid_search,Campaign_58,user_11111@example.com,300-8123307,1,1,1,1002,563.0,Customer (Buyer)
11112,257,2023-06-02,Email,referral,Campaign_51,user_11112@example.com,300-7578430,0,0,0,,,Raw Lead
11113,375,2023-06-16,Instagram,paid_social,Campaign_39,user_11113@example.com,300-3536456,0,0,0,,,Raw Lead
11114,573,2023-06-09,Facebook,paid_social,Campaign_4,user_11114@example.com,300-4043040,0,0,0,,,Raw Lead
11115,265,2023-01-18,Email,paid_search,Campaign_24,user_11115@example.com,300-1050617,1,0,0,,,MQL
11116,89,2023-06-19,Google,referral,Campaign_5,user_11116@example.com,300-1906385,1,0,0,,,MQL
11117,514,2023-04-13,Instagram,paid_search,Campaign_37,user_11117@example.com,300-7791687,1,0,0,,,MQL
11118,258,2023-04-28,Instagram,email,Campaign_5,user_11118@example.com,300-9572944,1,0,0,,,MQL
11119,202,2023-03-03,Facebook,paid_search,Campaign_27,user_11119@example.com,300-7659542,0,0,0,,,Raw Lead
11120,186,2023-02-25,Instagram,email,Campaign_3,user_11120@example.com,300-3036624,1,0,0,,,MQL
11121,86,2023-01-02,Facebook,email,Campaign_56,user_11121@example.com,300-7152306,1,1,1,759,876.0,Customer (Buyer)
11122,476,2023-03-11,Instagram,paid_social,Campaign_24,user_11122@example.com,300-3350791,0,0,0,,,Raw Lead
11123,228,2023-01-16,TikTok,referral,Campaign_26,user_11123@example.com,300-8211219,0,0,0,,,Raw Lead
11124,6,2023-04-29,Facebook,referral,Campaign_45,user_11124@example.com,300-3141171,0,0,0,,,Raw Lead
11125,495,2023-03-22,Google,referral,Campaign_24,user_11125@example.com,300-7880044,0,0,0,,,Raw Lead
11126,386,2023-06-29,Email,referral,Campaign_42,user_11126@example.com,300-1563085,0,0,0,,,Raw Lead
